tid,boss,start_codon_x,start_codon_y,ORF_range_x,ORF_type_x,start_rprofile_x,ORF_range_y,ORF_type_y,start_rprofile_y,tab,odds_ratio,statistical test,result
AT4G25260.1,tie,ATG,ATG,"[509, 593]",uORF,"[1.0, 0.0, 0.0]","[626, 1232]",mORF,"[0.0, 0.0, 0.0]","[array([[  10,    0,    2],
       [6041,  196,   55]]), array([[  10,    2],
       [6041,  251]])]",0.20785564650718405,ChiSquare,"ChiSquareResult(statistic=8.893989607410045, adjusted_pvalue=0.023584248774325776, adjusted_bootstrap_pvalue=0.06428756476683938, adjusted_residuals=array([[-2.23538316, -0.62113055,  5.77393524],
       [ 2.23538316,  0.62113055, -5.77393524]]), adjusted_posthoc_pvalues=[0.044577825099708264, 0.044577825099708264])"
AT4G25320.1,tie,ATG,ATG,"[186, 222]",uORF,"[6.0, 1.0, 0.0]","[411, 1626]",mORF,"[53.0, 5.0, 0.0]","[array([[  24,    1,    0],
       [1674,  151,   17]]), array([[  24,    1],
       [1674,  168]])]",2.4077996527470256,ChiSquare,"ChiSquareResult(statistic=1.1846928455753476, adjusted_pvalue=0.6290805812926906, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[ 0.88631673, -0.76231653, -0.48254292],
       [-0.88631673,  0.76231653,  0.48254292]]), adjusted_posthoc_pvalues=[0.47197133902718447, 0.47197133902718447])"
AT4G25670.1,tie,ATG,ATG,"[203, 362]",uORF,"[27.0, 4.0, 0.0]","[433, 1000]",mORF,"[1.49397, 2.24095, 0.0]","[array([[537,  26,   6],
       [494,  24,   8]]), array([[537,  33],
       [494,  32]])]",1.0540530759474267,ChiSquare,"ChiSquareResult(statistic=0.4716214935885401, adjusted_pvalue=0.8218569477658528, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[ 0.32400907,  0.00529231, -0.68638314],
       [-0.32400907, -0.00529231,  0.68638314]]), adjusted_posthoc_pvalues=[0.7978407571707196, 0.7978407571707196])"
AT4G25670.2,tie,ATG,ATG,"[24, 183]",uORF,"[0.0, 0.0, 0.0]","[254, 821]",mORF,"[0.506033, 0.759049, 0.0]","[array([[172,   7,   2],
       [167,   8,   2]]), array([[172,   9],
       [167,  11]])]",1.25801064180375,ChiSquare,"ChiSquareResult(statistic=0.09577145672163181, adjusted_pvalue=0.9585920355536282, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[ 0.28582399, -0.3080131 , -0.02247367],
       [-0.28582399,  0.3080131 ,  0.02247367]]), adjusted_posthoc_pvalues=[0.8225810922857009, 0.8225810922857009])"
AT4G25690.1,tie,ATG,ATG,"[559, 727]",uORF,"[0.0, 0.0, 0.0]","[802, 1378]",mORF,"[0.0, 0.0, 0.0]","[array([[ 8,  0,  2],
       [48,  1,  0]]), array([[ 8,  3],
       [48,  2]])]",0.11758728640410349,ChiSquare,"ChiSquareResult(statistic=7.76629964849392, adjusted_pvalue=0.039174742191504866, adjusted_bootstrap_pvalue=0.09829708973322554, adjusted_residuals=array([[-2.35589536, -0.45563174,  3.18494264],
       [ 2.35589536,  0.45563174, -3.18494264]]), adjusted_posthoc_pvalues=[0.033312639189557514, 0.033312639189557514])"
AT4G25770.1,tie,ATG,ATG,"[243, 342]",uORF,"[0.0, 0.0, 0.0]","[386, 1643]",mORF,"[0.8519, 0.0, 0.0]","[array([[  17,    0,    0],
       [2542,  156,   16]]), array([[  17,    0],
       [2542,  172]])]",inf,ChiSquare,"ChiSquareResult(statistic=2.2188870453282927, adjusted_pvalue=0.4290801132839309, adjusted_bootstrap_pvalue=0.9196571504097276, adjusted_residuals=array([[ 1.07228312, -1.01801475, -0.31750858],
       [-1.07228312,  1.01801475,  0.31750858]]), adjusted_posthoc_pvalues=[0.38153198509486125, 0.38153198509486125])"
AT4G25870.1,tie,ATG,ATG,"[111, 123]",uORF,"[27.0, 0.0, 0.0]","[205, 1375]",mORF,"[26.0, 0.0, 1.0]","[array([[  36,    1,    0],
       [3595,  130,   22]]), array([[  36,    1],
       [3595,  152]])]",1.5219736881645243,ChiSquare,"ChiSquareResult(statistic=0.506607053074123, adjusted_pvalue=0.8108694173981397, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[ 0.41604307, -0.25386664, -0.46745146],
       [-0.41604307,  0.25386664,  0.46745146]]), adjusted_posthoc_pvalues=[0.7378905722155448, 0.7378905722155448])"
AT4G25990.1,tie,ATG,ATG,"[322, 397]",uORF,"[17.2555, 0.908184, 0.0]","[581, 1766]",mORF,"[1.47644, 0.0, 0.0]","[array([[ 32,   1,   0],
       [470,  15,   4]]), array([[ 32,   1],
       [470,  19]])]",1.2930420163275944,ChiSquare,"ChiSquareResult(statistic=0.5249255336699026, adjusted_pvalue=0.8053418903748333, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[ 0.24770575, -0.01199333, -0.52155836],
       [-0.24770575,  0.01199333,  0.52155836]]), adjusted_posthoc_pvalues=[0.847388883382881, 0.847388883382881])"
AT4G26080.1,tie,ATG,ATG,"[198, 222]",uORF,"[18.0, 0.0, 0.0]","[548, 1853]",mORF,"[33.0, 0.0, 0.0]","[array([[  44,    0,    1],
       [3786,  147,   28]]), array([[  44,    1],
       [3786,  175]])]",2.033543361549049,ChiSquare,"ChiSquareResult(statistic=4.254192069922692, adjusted_pvalue=0.18386841986541902, adjusted_bootstrap_pvalue=0.5781110097323601, adjusted_residuals=array([[ 0.71468044, -1.31668105,  1.19232482],
       [-0.71468044,  1.31668105, -1.19232482]]), adjusted_posthoc_pvalues=[0.5545927981944588, 0.5545927981944588])"
AT4G26080.1,tie,ATG,ATG,"[412, 436]",uORF,"[8.0, 0.0, 0.0]","[548, 1853]",mORF,"[33.0, 0.0, 0.0]","[array([[  31,    3,    1],
       [3786,  147,   28]]), array([[  31,    4],
       [3786,  175]])]",0.3583747586197088,ChiSquare,"ChiSquareResult(statistic=3.0521965888924, adjusted_pvalue=0.3065836146190777, adjusted_bootstrap_pvalue=0.8294478764478764, adjusted_residuals=array([[-1.99622864,  1.50611118,  1.49213519],
       [ 1.99622864, -1.50611118, -1.49213519]]), adjusted_posthoc_pvalues=[0.07736725640007545, 0.07736725640007545])"
AT4G26100.1,tie,ATG,ATG,"[69, 123]",uORF,"[72.0, 1.0, 1.0]","[289, 1642]",mORF,"[4.0, 2.0, 0.0]","[array([[ 138,    9,    2],
       [3943,  232,   30]]), array([[ 138,   11],
       [3943,  262]])]",0.8336436901547885,ChiSquare,"ChiSquareResult(statistic=0.7157604570989726, adjusted_pvalue=0.7476654262339792, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[-0.56998072,  0.27438265,  0.88317533],
       [ 0.56998072, -0.27438265, -0.88317533]]), adjusted_posthoc_pvalues=[0.6398577032795267, 0.6398577032795267])"
AT4G26220.1,tie,ATG,ATG,"[152, 167]",uORF,"[62.0, 1.0, 0.0]","[222, 921]",mORF,"[13.0, 0.0, 0.0]","[array([[  76,    1,    2],
       [3394,  104,   28]]), array([[  76,    3],
       [3394,  132]])]",0.9852722032203426,ChiSquare,"ChiSquareResult(statistic=2.779259651169533, adjusted_pvalue=0.34260645276378304, adjusted_bootstrap_pvalue=0.8567163894191437, adjusted_residuals=array([[-0.02493203, -0.88012044,  1.68129781],
       [ 0.02493203,  0.88012044, -1.68129781]]), adjusted_posthoc_pvalues=[0.9856700852206416, 0.9856700852206416])"
AT4G26270.1,tie,ATG,ATG,"[140, 224]",uORF,"[5.0, 0.0, 0.0]","[410, 1880]",mORF,"[0.0, 0.0, 0.0]","[array([[  9,   3,   0],
       [571,  30,   8]]), array([[  9,   3],
       [571,  38]])]",0.2006421373259707,ChiSquare,"ChiSquareResult(statistic=5.5307313786089205, adjusted_pvalue=0.10512654967317106, adjusted_bootstrap_pvalue=0.30697201105736005, adjusted_residuals=array([[-2.59166021,  3.06994795, -0.39961569],
       [ 2.59166021, -3.06994795,  0.39961569]]), adjusted_posthoc_pvalues=[0.01804875216723971, 0.01804875216723971])"
AT4G26450.1,tie,ATG,ATG,"[208, 280]",uORF,"[2.53937, 0.634843, 0.0]","[468, 2595]",mORF,"[0.0, 0.0, 0.0]","[array([[ 31,   2,   1],
       [732,  39,   2]]), array([[ 31,   3],
       [732,  42]])]",0.59337091344663,ChiSquare,"ChiSquareResult(statistic=2.77300181583185, adjusted_pvalue=0.34296205516371997, adjusted_bootstrap_pvalue=0.7735453776775648, adjusted_residuals=array([[-0.88462801,  0.21753239,  2.51540562],
       [ 0.88462801, -0.21753239, -2.51540562]]), adjusted_posthoc_pvalues=[0.47229686797252146, 0.47229686797252146])"
AT4G26450.2,tie,ATG,ATG,"[289, 304]",uORF,"[18.9213, 0.0, 0.0]","[687, 2814]",mORF,"[0.0, 0.0, 0.0]","[array([[  26,    0,    0],
       [2729,  149,    7]]), array([[  26,    1],
       [2729,  156]])]",1.4860882512928197,ChiSquare,"ChiSquareResult(statistic=2.8773500630716016, adjusted_pvalue=0.3289833732544317, adjusted_bootstrap_pvalue=0.7606184135977337, adjusted_residuals=array([[ 1.218811  , -1.18964166, -0.25146965],
       [-1.218811  ,  1.18964166,  0.25146965]]), adjusted_posthoc_pvalues=[0.31336152242855564, 0.31336152242855564])"
AT4G26450.2,tie,ATG,ATG,"[311, 383]",uORF,"[9.46063, 2.36516, 0.0]","[687, 2814]",mORF,"[0.0, 0.0, 0.0]","[array([[ 116,   10,    3],
       [2729,  149,    7]]), array([[ 116,   14],
       [2729,  156]])]",0.4738015993749405,ChiSquare,"ChiSquareResult(statistic=8.967970032490435, adjusted_pvalue=0.02284058957297147, adjusted_bootstrap_pvalue=0.11391135734072023, adjusted_residuals=array([[-2.25576644,  1.28612573,  4.02501645],
       [ 2.25576644, -1.28612573, -4.02501645]]), adjusted_posthoc_pvalues=[0.042508945483156924, 0.042508945483156924])"
AT4G26455.1,tie,ATG,ATG,"[345, 393]",uORF,"[3.0, 0.0, 0.0]","[454, 1924]",mORF,"[1.0, 0.0, 0.0]","[array([[ 10,   1,   2],
       [746,  67,   3]]), array([[ 10,   3],
       [746,  70]])]",0.31346435732240874,ChiSquare,"ChiSquareResult(statistic=10.301489623681153, adjusted_pvalue=0.01259238885046512, adjusted_bootstrap_pvalue=0.058490178961152335, adjusted_residuals=array([[-1.830183  , -0.06758906,  6.93789428],
       [ 1.830183  ,  0.06758906, -6.93789428]]), adjusted_posthoc_pvalues=[0.1092064347616582, 0.1092064347616582])"
AT4G26455.1,tie,ATG,ATG,"[253, 331]",uORF,"[0.0, 0.0, 1.0]","[454, 1924]",mORF,"[1.0, 0.0, 0.0]","[array([[ 19,   1,   1],
       [746,  67,   3]]), array([[ 19,   2],
       [746,  70]])]",0.8915489932396735,ChiSquare,"ChiSquareResult(statistic=3.3776572088000854, adjusted_pvalue=0.2663694815607659, adjusted_bootstrap_pvalue=0.6743994739918178, adjusted_residuals=array([[-0.15255486, -0.5711864 ,  2.88303877],
       [ 0.15255486,  0.5711864 , -2.88303877]]), adjusted_posthoc_pvalues=[0.9059478383825182, 0.9059478383825182])"
AT4G26510.2,tie,ATG,ATG,"[2213, 2240]",uORF,"[1.16816, 0.0, 0.0]","[2325, 3735]",mORF,"[0.0150906, 0.0, 0.0]","[array([[10,  1,  0],
       [95,  4,  0]]), array([[10,  1],
       [95,  5]])]",0.5301423108006972,ChiSquare,"ChiSquareResult(statistic=0.47086764184481916, adjusted_pvalue=0.8218569477658528, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[-7.62896180e-01,  7.62896180e-01,  1.88561808e-05],
       [ 7.62896180e-01, -7.62896180e-01, -1.88561808e-05]]), adjusted_posthoc_pvalues=[0.5279709013474767, 0.5279709013474767])"
AT4G26510.3,tie,ATG,ATG,"[2213, 2240]",uORF,"[2.83184, 0.0, 0.0]","[2251, 3661]",mORF,"[0.0365822, 0.0, 0.0]","[array([[ 14,   1,   0],
       [231,  10,   2]]), array([[ 14,   1],
       [231,  12]])]",0.7282925626909987,ChiSquare,"ChiSquareResult(statistic=0.42984850030323485, adjusted_pvalue=0.8345149875993755, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[-0.29699348,  0.47467812, -0.35273403],
       [ 0.29699348, -0.47467812,  0.35273403]]), adjusted_posthoc_pvalues=[0.816133443981492, 0.816133443981492])"
AT4G26570.2,tie,ATG,ATG,"[222, 282]",uORF,"[0.0, 0.0, 0.0]","[535, 1228]",mORF,"[0.0627029, 0.815138, 0.0627029]","[array([[10,  1,  1],
       [98, 17,  2]]), array([[10,  2],
       [98, 20]])]",1.020250468411486,ChiSquare,"ChiSquareResult(statistic=1.6669080120865853, adjusted_pvalue=0.5317186006508513, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[-0.03818924, -0.58997392,  1.44993439],
       [ 0.03818924,  0.58997392, -1.44993439]]), adjusted_posthoc_pvalues=[0.9771568877907355, 0.9771568877907355])"
AT4G26700.1,tie,ATG,ATG,"[254, 269]",uORF,"[67.5355, 0.0, 0.0]","[272, 2336]",mORF,"[0.0, 0.0, 0.0]","[array([[  67,    0,    0],
       [2718,  134,   20]]), array([[  67,    1],
       [2718,  154]])]",3.7951670924048795,ChiSquare,"ChiSquareResult(statistic=7.297884511636929, adjusted_pvalue=0.0482550399621002, adjusted_bootstrap_pvalue=0.23224982001439884, adjusted_residuals=array([[ 1.94712009, -1.8098015 , -0.68539815],
       [-1.94712009,  1.8098015 ,  0.68539815]]), adjusted_posthoc_pvalues=[0.08606376430983213, 0.08606376430983213])"
AT4G26700.4,tie,ATG,ATG,"[219, 306]",uORF,"[0.366168, 0.0, 0.0]","[448, 2512]",mORF,"[0.0, 0.0, 0.0]","[array([[ 13,   0,   0],
       [147,   7,   1]]), array([[ 13,   0],
       [147,   8]])]",inf,ChiSquare,"ChiSquareResult(statistic=1.3216704636764693, adjusted_pvalue=0.5995301957127275, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[ 0.83935459, -0.78270219, -0.29047063],
       [-0.83935459,  0.78270219,  0.29047063]]), adjusted_posthoc_pvalues=[0.493597907558758, 0.493597907558758])"
AT4G26700.5,tie,ATG,ATG,"[203, 290]",uORF,"[0.522513, 0.0, 0.0]","[432, 2172]",mORF,"[0.0, 0.0, 0.0]","[array([[ 19,   0,   1],
       [181,   7,   1]]), array([[ 19,   1],
       [181,   8]])]",0.8405277431687375,ChiSquare,"ChiSquareResult(statistic=3.531125866960667, adjusted_pvalue=0.249594911116763, adjusted_bootstrap_pvalue=0.6697725409836065, adjusted_residuals=array([[-0.16072706, -0.87544844,  1.95305187],
       [ 0.16072706,  0.87544844, -1.95305187]]), adjusted_posthoc_pvalues=[0.900242563109679, 0.900242563109679])"
AT4G26760.1,tie,ATG,ATG,"[128, 221]",uORF,"[1.0, 0.0, 0.0]","[244, 1981]",mORF,"[18.0, 0.0, 0.0]","[array([[  34,    6,    2],
       [5732,  249,   77]]), array([[  34,    8],
       [5732,  327]])]",0.2425594702962624,ChiSquare,"ChiSquareResult(statistic=9.519209791429537, adjusted_pvalue=0.017850743526180605, adjusted_bootstrap_pvalue=0.08237344398340249, adjusted_residuals=array([[-3.87966973,  3.2835629 ,  1.99406149],
       [ 3.87966973, -3.2835629 , -1.99406149]]), adjusted_posthoc_pvalues=[0.00026205038929275645, 0.00026205038929275645])"
AT4G26910.1,tie,ATG,ATG,"[10, 61]",uORF,"[0.0, 0.0, 0.0]","[104, 1499]",mORF,"[15.9688, 0.0, 0.0]","[array([[  23,    1,    2],
       [5533,  191,   43]]), array([[  23,    4],
       [5533,  235]])]",0.24433119104024764,ChiSquare,"ChiSquareResult(statistic=5.824531028633202, adjusted_pvalue=0.09244387569887551, adjusted_bootstrap_pvalue=0.270012285012285, adjusted_residuals=array([[-1.92137238,  0.15182358,  4.02556134],
       [ 1.92137238, -0.15182358, -4.02556134]]), adjusted_posthoc_pvalues=[0.09098241861644202, 0.09098241861644202])"
AT4G26910.2,tie,ATG,ATG,"[193, 244]",uORF,"[0.0, 0.0, 0.0]","[287, 1679]",mORF,"[22.0312, 0.0, 0.0]","[array([[  33,    2,    3],
       [7656,  272,   61]]), array([[  33,    5],
       [7656,  333]])]",0.2871487668881347,ChiSquare,"ChiSquareResult(statistic=9.135557949975315, adjusted_pvalue=0.02117585540808895, adjusted_bootstrap_pvalue=0.09318285714285714, adjusted_residuals=array([[-2.75273745,  0.62945042,  4.93114892],
       [ 2.75273745, -0.62945042, -4.93114892]]), adjusted_posthoc_pvalues=[0.011552173372931736, 0.011552173372931736])"
AT4G26940.1,tie,ATG,ATG,"[274, 307]",uORF,"[115.151, 3.97073, 0.0]","[368, 1592]",mORF,"[6.94877, 0.0, 0.0]","[array([[ 171,   12,    0],
       [5965,  187,   38]]), array([[ 171,   13],
       [5965,  226]])]",0.4984427448018288,ChiSquare,"ChiSquareResult(statistic=7.815262304756704, adjusted_pvalue=0.038330216846843124, adjusted_bootstrap_pvalue=0.20428371922087468, adjusted_residuals=array([[-2.05910187,  2.71076171, -1.06309156],
       [ 2.05910187, -2.71076171,  1.06309156]]), adjusted_posthoc_pvalues=[0.06724827611321615, 0.06724827611321615])"
AT4G27040.1,tie,ATG,ATG,"[316, 325]",uORF,"[12.211, 0.0, 0.196952]","[656, 1409]",mORF,"[0.443039, 0.0738398, 0.0]","[array([[ 12,   1,   0],
       [167,  14,   1]]), array([[ 12,   1],
       [167,  15]])]",1.0774412091319894,ChiSquare,"ChiSquareResult(statistic=0.13838409292307668, adjusted_pvalue=0.9395842605332119, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[ 6.97375652e-02, -7.73503573e-12, -2.67949174e-01],
       [-6.97375652e-02,  7.73360039e-12,  2.67949174e-01]]), adjusted_posthoc_pvalues=[0.9577175756390339, 0.9577175756390339])"
AT4G27040.4,tie,ATG,ATG,"[316, 325]",uORF,"[111.789, 0.0, 1.80305]","[605, 1358]",mORF,"[4.05591, 0.675985, 0.0]","[array([[ 116,   10,    1],
       [1529,  130,   11]]), array([[ 116,   12],
       [1529,  141]])]",0.8914916613408964,ChiSquare,"ChiSquareResult(statistic=0.029626263418943033, adjusted_pvalue=0.9880833019499793, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[-0.08522955,  0.03631134,  0.17169864],
       [ 0.08522955, -0.03631134, -0.17169864]]), adjusted_posthoc_pvalues=[0.9485149843990368, 0.9485149843990368])"
AT4G27390.1,tie,ATG,ATG,"[829, 880]",dORF,"[0.0, 0.0, 0.0]","[119, 827]",mORF,"[26.0, 0.0, 0.0]","[array([[  12,    0,    0],
       [1745,  110,   11]]), array([[  12,    1],
       [1745,  121]])]",0.8321798011799559,ChiSquare,"ChiSquareResult(statistic=1.6036936603997423, adjusted_pvalue=0.5434764379275192, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[ 0.91198858, -0.86683774, -0.26675144],
       [-0.91198858,  0.86683774,  0.26675144]]), adjusted_posthoc_pvalues=[0.45932155874150504, 0.45932155874150504])"
AT4G27540.1,tie,ATG,ATG,"[126, 135]",uORF,"[12.0, 0.0, 0.0]","[152, 878]",mORF,"[17.0, 0.0, 0.0]","[array([[ 16,   0,   0],
       [832,  79,   7]]), array([[ 16,   1],
       [832,  86]])]",1.6531156341252276,ChiSquare,"ChiSquareResult(statistic=3.119200646434154, adjusted_pvalue=0.2977517778886638, adjusted_bootstrap_pvalue=0.7903574027427931, adjusted_residuals=array([[ 1.28488242, -1.22642947, -0.35060753],
       [-1.28488242,  1.22642947,  0.35060753]]), adjusted_posthoc_pvalues=[0.28413764305205025, 0.28413764305205025])"
AT4G27600.1,tie,ATG,ATG,"[2011, 2044]",dORF,"[0.0, 0.0, 0.0]","[129, 1545]",mORF,"[93.0, 3.0, 0.0]","[array([[  21,    0,    2],
       [8457,  366,   73]]), array([[  21,    2],
       [8457,  439]])]",0.5451003443191819,ChiSquare,"ChiSquareResult(statistic=7.699901258323097, adjusted_pvalue=0.0403116588520568, adjusted_bootstrap_pvalue=0.1520643431635389, adjusted_residuals=array([[-0.83088209, -0.99335829,  4.13064798],
       [ 0.83088209,  0.99335829, -4.13064798]]), adjusted_posthoc_pvalues=[0.4966850407834423, 0.4966850407834423])"
AT4G27700.1,tie,ATG,ATG,"[114, 189]",uORF,"[2.0, 0.0, 0.0]","[255, 930]",mORF,"[838.0, 5.0, 0.0]","[array([[   45,     5,     2],
       [15487,   709,   125]]), array([[   45,     7],
       [15487,   834]])]",0.346225229031493,ChiSquare,"ChiSquareResult(statistic=6.076858044353573, adjusted_pvalue=0.08302297729066989, adjusted_bootstrap_pvalue=0.34186935866983376, adjusted_residuals=array([[-2.7239239 ,  1.85833847,  2.52785874],
       [ 2.7239239 , -1.85833847, -2.52785874]]), adjusted_posthoc_pvalues=[0.012540929491805262, 0.012540929491805262])"
AT4G28040.1,tie,ATG,ATG,"[141, 210]",uORF,"[1.83579, 0.0, 0.0]","[318, 1398]",mORF,"[1.18277, 0.0, 0.0]","[array([[  9,   0,   0],
       [184,  14,   0]]), array([[  9,   0],
       [184,  15]])]",inf,ChiSquare,"ChiSquareResult(statistic=1.2897821353005738, adjusted_pvalue=0.6060508005953359, adjusted_bootstrap_pvalue=0.9018813468733298, adjusted_residuals=array([[ 8.26150548e-01, -8.26150549e-01,  3.16586912e-05],
       [-8.26150548e-01,  8.26150549e-01, -3.16586912e-05]]), adjusted_posthoc_pvalues=[0.4986408283448033, 0.4986408283448033])"
AT4G28190.1,tie,ATG,ATG,"[902, 1034]",uORF,"[9.89344, 2.96803, 0.0]","[1058, 1772]",mORF,"[0.0, 0.0, 0.0]","[array([[ 61,   6,   3],
       [755,  44,   2]]), array([[ 61,  10],
       [755,  47]])]",0.3803268534951942,ChiSquare,"ChiSquareResult(statistic=10.021322283023379, adjusted_pvalue=0.014298103488720982, adjusted_bootstrap_pvalue=0.08411864406779661, adjusted_residuals=array([[-2.34682881,  1.06176403,  4.28631817],
       [ 2.34682881, -1.06176403, -4.28631817]]), adjusted_posthoc_pvalues=[0.034071501781324044, 0.034071501781324044])"
AT4G28370.1,tie,ATG,ATG,"[387, 423]",uORF,"[1.83164, 0.0, 0.0]","[480, 2169]",mORF,"[0.0, 0.0, 0.0]","[array([[   9,    1,    0],
       [1066,   62,    4]]), array([[   9,    1],
       [1066,   66]])]",0.5575919721281427,ChiSquare,"ChiSquareResult(statistic=0.385127229407631, adjusted_pvalue=0.8480816395441263, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[-0.55861193,  0.62373312, -0.18830797],
       [ 0.55861193, -0.62373312,  0.18830797]]), adjusted_posthoc_pvalues=[0.6472409975796493, 0.6472409975796493])"
AT4G28480.1,tie,ATG,ATG,"[61, 97]",uORF,"[0.0, 0.0, 0.0]","[302, 1349]",mORF,"[1.0, 2.0, 0.0]","[array([[  22,    0,    0],
       [5467,  158,   37]]), array([[  22,    1],
       [5467,  196]])]",0.7887691740577856,ChiSquare,"ChiSquareResult(statistic=1.5390343189005398, adjusted_pvalue=0.5573439179596114, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[ 0.88577646, -0.7946512 , -0.38040429],
       [-0.88577646,  0.7946512 ,  0.38040429]]), adjusted_posthoc_pvalues=[0.4722176980069277, 0.4722176980069277])"
AT4G28540.1,tie,ATG,ATG,"[388, 442]",uORF,"[70.0, 2.0, 0.0]","[549, 1989]",mORF,"[12.0, 1.0, 0.0]","[array([[ 162,    6,    0],
       [5014,  307,   21]]), array([[ 162,    6],
       [5014,  328]])]",1.7661098520062448,ChiSquare,"ChiSquareResult(statistic=2.9728514359592797, adjusted_pvalue=0.3166514992340407, adjusted_bootstrap_pvalue=0.809919655268279, adjusted_residuals=array([[ 1.37374922, -1.19947027, -0.81421956],
       [-1.37374922,  1.19947027,  0.81421956]]), adjusted_posthoc_pvalues=[0.2475214835958374, 0.2475214835958374])"
AT4G28550.1,tie,ATG,ATG,"[127, 163]",uORF,"[0.0, 0.0, 0.0]","[215, 1490]",mORF,"[0.0, 0.0, 0.0]","[array([[ 16,   1,   0],
       [782,  32,  11]]), array([[ 16,   1],
       [782,  43]])]",0.8799368244143329,ChiSquare,"ChiSquareResult(statistic=0.5976333464787472, adjusted_pvalue=0.783198748773018, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[-0.12291494,  0.42138561, -0.47923592],
       [ 0.12291494, -0.42138561,  0.47923592]]), adjusted_posthoc_pvalues=[0.9251016139778863, 0.9251016139778863])"
AT4G28600.1,tie,ATG,ATG,"[197, 248]",uORF,"[0.880554, 0.0, 0.0]","[437, 2657]",mORF,"[1.76111, 0.0, 2.64166]","[array([[  15,    0,    0],
       [2489,   86,   35]]), array([[  15,    0],
       [2489,  121]])]",inf,ChiSquare,"ChiSquareResult(statistic=1.4199014506947973, adjusted_pvalue=0.581264980133178, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[ 0.85381848, -0.71483845, -0.45151707],
       [-0.85381848,  0.71483845,  0.45151707]]), adjusted_posthoc_pvalues=[0.4871415177810039, 0.4871415177810039])"
AT4G28760.1,tie,ATG,ATG,"[255, 270]",uORF,"[0.0, 0.0, 0.0]","[304, 3079]",mORF,"[1.0, 0.0, 0.0]","[array([[  25,    4,    0],
       [3126,  204,   30]]), array([[  25,    4],
       [3126,  235]])]",0.4699936165435617,ChiSquare,"ChiSquareResult(statistic=2.7251869026919184, adjusted_pvalue=0.34980951501050084, adjusted_bootstrap_pvalue=0.8011087259548368, adjusted_residuals=array([[-1.43297054,  1.72505296, -0.51111752],
       [ 1.43297054, -1.72505296,  0.51111752]]), adjusted_posthoc_pvalues=[0.22539241191392828, 0.22539241191392828])"
AT4G28760.2,tie,ATG,ATG,"[260, 275]",uORF,"[0.0, 0.0, 0.0]","[383, 3158]",mORF,"[0.0, 0.0, 0.0]","[array([[  18,    2,    0],
       [2183,  143,   21]]), array([[  18,    3],
       [2183,  164]])]",0.4509680076555884,ChiSquare,"ChiSquareResult(statistic=0.7907299443167148, adjusted_pvalue=0.7270511164919164, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[-0.52530669,  0.72555592, -0.42491614],
       [ 0.52530669, -0.72555592,  0.42491614]]), adjusted_posthoc_pvalues=[0.6671334543311548, 0.6671334543311548])"
AT4G28860.1,tie,ATG,ATG,"[67, 88]",uORF,"[5.74372, 0.0, 0.0]","[99, 1344]",mORF,"[2.87186, 1.91457, 0.0]","[array([[  17,    0,    0],
       [3314,  220,   22]]), array([[  17,    0],
       [3314,  243]])]",inf,ChiSquare,"ChiSquareResult(statistic=2.3904183748499728, adjusted_pvalue=0.40203573101693674, adjusted_bootstrap_pvalue=0.914098195329087, adjusted_residuals=array([[ 1.11398786, -1.0586555 , -0.32530901],
       [-1.11398786,  1.0586555 ,  0.32530901]]), adjusted_posthoc_pvalues=[0.3620034217282725, 0.3620034217282725])"
AT4G28910.1,tie,ATG,ATG,"[251, 293]",uORF,"[315.0, 5.0, 0.0]","[328, 1606]",mORF,"[30.6494, 2.47173, 0.0]","[array([[ 351,   13,    9],
       [1425,   85,   11]]), array([[ 351,   23],
       [1425,   96]])]",1.0280857615806591,ChiSquare,"ChiSquareResult(statistic=9.369873991023953, adjusted_pvalue=0.019085776329447406, adjusted_bootstrap_pvalue=0.11216931007137192, adjusted_residuals=array([[ 0.29609869, -1.64330435,  2.860939  ],
       [-0.29609869,  1.64330435, -2.860939  ]]), adjusted_posthoc_pvalues=[0.8166857234638293, 0.8166857234638293])"
